ChEMBL ID;Name;Synonyms;Type;Smiles
CHEMBL42;CLOZAPINE;CLOZAPINE|CLOZAPINE (CARACO)|CLOZAPINE (CLOZARIL)|CLOZAPINE (FAZACLO)|CLOZAPINE (IVAX)|CLOZAPINE (MYLAN)|CLOZAPINE (TEVA)|CLOZAPINE (UDL)|CLOZAPINE (VERSACLOZ)|CLOZAPINE RESOLUTION MIXTURE|Clozaril|FAZACLO ODT|Fazaclo|HF 1854|HF-1854|LEPONEX|NSC-757429|VERSACLOZ|ZAPONEX;Small molecule;CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1
CHEMBL26;SULPIRIDE;DOLMATIL|Dogmatyl|N05AL01|NSC-757850|RD-1403|SULPIRIDE;Small molecule;CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC
CHEMBL479;THIORIDAZINE;DL-THIORIDAZINE|MELLARIL-S|MELLERETTE|MELLERIL|Mellaril|NOVORIDAZINE|RIDERIL|SONAPAX|THIORIDAZINE|THIORIDAZINE PROLONGATUM|THIORIL|TP-21;Small molecule;CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2
CHEMBL448;PENTOBARBITAL;MEBUBARBITAL|MEBUMAL|NSC-28708|Nembutal|PENTOBARBITAL|PENTOBARBITAL CALCIUM|PENTOBARBITAL CII|PENTOBARBITONE|Pentobarbital;Small molecule;CCCC(C)C1(CC)C(=O)NC(=O)NC1=O
CHEMBL1419;SIBUTRAMINE;BUTRAMIN|CF-ALLI|MEDARIA|RACEMIC SIBUTRAMINE|REDUCTIL|SIBUTRAMINE|Sibutramine;Small molecule;CC(C)CC(N(C)C)C1(c2ccc(Cl)cc2)CCC1
CHEMBL712;ANISINDIONE;ANISINDIONE|Anisindione|Miradon|NSC-759629;Small molecule;COc1ccc(C2C(=O)c3ccccc3C2=O)cc1
CHEMBL116;AMPRENAVIR;141 W94|141W94|AMPRENAVIR|Agenerase|J05AE05|KVX-478|VX-478;Small molecule;CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1
CHEMBL1200586;PRILOCAINE HYDROCHLORIDE;ASTRA 1512|CITANEST HYDROCHLORIDE|CITANEST PLAIN|CITANEST PLAIN DENTAL|Citanest|L-67|NSC-758432|PRILOCAINE HCL|PRILOCAINE HYDROCHLORIDE|PROPITOCAINE HYDROCHLORIDE|XYLONEST;Small molecule;CCCNC(C)C(=O)Nc1ccccc1C.Cl
CHEMBL1200624;ETHYNODIOL DIACETATE;ETHYNODIOL DIACETATE|ETYNODIOL|ETYNODIOL ACETATE|ETYNODIOL DIACETATE|FEMULEN|NSC-759288|SC 11800|SC-11800;Small molecule;C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C[C@@H](OC(C)=O)CC[C@@H]4[C@H]3CC[C@@]21C
CHEMBL1082;AMOXICILLIN;AMIX 125|AMIX 250|AMIX 500|AMOPEN|AMORAM|AMOXICILLIN|AMOXICILLIN (ANHYDROUS)|AMOXICILLIN (AS TRIHYDRATE)|AMOXICILLIN ANHYDROUS|AMOXICILLIN HYDRATE|AMOXICILLIN PEDIATRIC|AMOXICILLIN TRIHYDRATE|AMOXICILLINE|AMOXICILLINUM TRIHYDRICUM|AMOXIDENT 250|AMOXIDENT 500|AMOXIL FIZTAB|AMOXIL SF|AMOXYCILLIN|AMOXYKE|AMOXYMED|AMRIT|ATOKSILIN|Amoxi-Inject|Amoxi-Tabs|Amoxicilline|Amoxil|Amoxycillin|Aquacil|BRL 2333|BRL-2333|Biomox|DAMOXY|DEDOXIL|DEMOKSIL|Dispermox|FLEMOXIN SOLUTAB|GALENAMOX|LARGOPEN|Larotid|MOKSILIN|MOXATAG|NSC-277174|POLYMOX|PROMOXIL|REMOXIL|RESPILLIN|Robamox|Sumox|TOPRAMOXIN|Trimox|UTIMOX|Vetremox|WYMOX|ZOXYCIL 250|ZOXYCIL 500;Small molecule;CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O
CHEMBL1201063;PROPAFENONE HYDROCHLORIDE;ARYTHMOL|NSC-758640|PROPAFENONE HCL|PROPAFENONE HYDROCHLORIDE|RYTHMOL SR|RYTMONORM|Rythmol;Small molecule;CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1.Cl
CHEMBL1404;RANOLAZINE;CVT-303|NSC-759100|RAN D|RANOLAZINE|RS-43285-003|Ranexa;Small molecule;COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1
CHEMBL633;AMIODARONE;AMIODARONE|Amiodarone|Cordarone|L-3428|Pacerone|SKF 33134-A;Small molecule;CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1
CHEMBL565;CLOFIBRATE;ATROMID-S|AY-61123|Atromid|CHLORFENISATE|CLOFIBRATE|ETHYL P-CHLOROPHENOXYISOBUTYRATE|ICI 28257|ICI-28257|NSC-79389;Small molecule;CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1
CHEMBL1621;PALIPERIDONE;9-HYDROXYRISPERIDONE|Invega|NSC-759623|PALIPERIDONE|R-76477|RISPERIDONE IMPURITY, 9-HYDROXYRISPERIDONE-|RO-76477|RO76477|TREVICTA|XEPLION;Small molecule;Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O
CHEMBL942;BISACODYL;BIOLAX|BISACODYL|Bisacodyl|Correctol Tablets, Caplets|DULCODOS|Dulcolax|ENTROLAX|EVAC-Q-TABS|Feen-a-Mint Tablets|MODANE|NSC-755914|SK-Bisacodyl|Theralax;Small molecule;CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1
CHEMBL14060;PHENOL;2-ALLPHENOL|CARBOLIC ACID|CARBOLICUM ACIDUM|CHLORASEPTIC|ENT-1814|LIQUEFIED PHENOL|LIQUIFIED PHENOL|NSC-36808|PHENIC ACID|PHENOL|PHENOL, LIQUEFIED|PHENOL, LIQUIFIED|PHENOL,LIQUIFIED|PHENYLIC ALCOHOL|Phenol|S.B. WARD|SALICYLIC ACID RELATED COMPOUND C;Small molecule;Oc1ccccc1
CHEMBL388590;BENZBROMARONE;BENZBROMARON|BENZBROMARONE|BENZPROMARONE|DESURIC|L-2214|MJ 10061|MJ-10061|NARCARICIN MITE|NSC-85433|UROLEAP;Small molecule;CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1
CHEMBL1200750;PROMETHAZINE HYDROCHLORIDE;MYMETHAZINE FORTIS|PHENERGAN NIGHTIME|PHENHALAL|PHENSEDYL|PROMETH FORTIS|PROMETH PLAIN|PROMETHACON|PROMETHAZINE|PROMETHAZINE HYDROCHLORIDE|PROMETHAZINE HYDROCHLORIDE PLAIN|PROMETHAZINE PLAIN|PROMETHEGAN|Phenergan|Q-MAZINE|Remsed|SARANTIHIST|SOMINEX|ZIPAN-25|ZIPAN-50;Small molecule;CC(CN1c2ccccc2Sc2ccccc21)N(C)C.Cl
CHEMBL163;RITONAVIR;A-84538|ABBOTT-84538|ABT-538|EMPETUS|NSC-693184|Norvir|RITOMUNE|RITONAVIR|RITONAVIR RELATED COMPOUNDS MIXTURE|RITONAVIRUM|RITOVIR|VIEKIRAX|VIRITON;Small molecule;CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1
CHEMBL898;DIFLUNISAL;DIFLUNISAL|DOLOBID 500|Dolobid|NSC-756728;Small molecule;O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O
CHEMBL1221;SULCONAZOLE;Exelderm|SULCONAZOLE|Sulconazole;Small molecule;Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1
CHEMBL691;ETHINYL ESTRADIOL;17-ETHINYLESTRADIOL|17ALPHA-ETHINYLESTRADIOL|ETHINYL ESTRADIOL|ETHINYLESTRADIOL|ETHINYLESTRADIOLUM|ETHINYLOESTRADIOL|Enovid|Enovid-E|Estinyl|Ethinyl Estradiol|Ethynylestradiol|Etinestryl|Feminone|Follicoral|Ginestrene|Lynoral|NSC-10973|Norinyl|Ovulen|Ovulen-21|Ovulen-28;Small molecule;C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C
CHEMBL1660;RIFAPENTINE;ANTIBIOTIC DL-473IT|DL-473|KTC-1|MDL 473|MDL-473|PRIFITIN|Priftin|R-77-3|R-773|RIFAPENTIN|RIFAPENTINE;Small molecule;CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C6CCCC6)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C
CHEMBL1280;VERAPAMIL HYDROCHLORIDE;BERKATENS|CALAN SR|CORDILOX|CORDILOX I.V.|CORDILOX MR 240|COVERA-HS|CP-16533-1|Calan|Covera|ETHIMIL MR 240|GEANGIN|HALF SECURON SR|Isoptin|Isoptin sr|LU-20175|MANIDON SR|NSC-272366|NSC-657799|RANVERA MR|SECURON|SECURON IV|SECURON MID|SECURON SR|UNIVER|VERA-TIL SR|VERAPAMIL HCL|VERAPAMIL HYDROCHLORIDE|VERAPAMILI HYDROCHLORIDUM|VERAPRESS MR 240|VERELAN PM|VERTAB SR 240|Verelan|ZOLVERA;Small molecule;COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC.Cl
CHEMBL537669;YOHIMBINE HYDROCHLORIDE;NSC-19509|PROWESS PLAIN|YOCON|YOHIMBINE HCL|YOHIMBINE HYDROCHLORIDE;Small molecule;COC(=O)[C@H]1[C@@H](O)CC[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@@H]21.Cl
CHEMBL1200600;FLUOROMETHOLONE;FLUATON|FLUOR-OP|FLUOROMETHOLONE|FML FORTE|FML FTE|FML-NEO|NSC-33001|Oxylone;Small molecule;CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
CHEMBL457;GEMFIBROZIL;CI-719|EMFIB|GEMFIBROZIL|Lopid|NSC-757024;Small molecule;Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1
CHEMBL451;CHLORDIAZEPOXIDE;A-Poxide|CHLORDIAZEPOXIDE|CHLORDIAZEPOXIDE CIV|CLOPOXIDE|Chlordiazachel|Chlordiazepoxide|Clopoxide|LIBRELEASE|LIBRITABS|Librium|Lygen|SARLIB|Trakipeal|Zeisin;Small molecule;CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1
CHEMBL53463;DOXORUBICIN;ADRIABLASTIN|Adriamycin|Adriblastina|DOXORUBICIN|Doxil|Doxorubicin|EPIRUBICIN HYDROCHLORIDE IMPURITY, DOXORUBICIN-|HYDROXYDAUNORUBICIN|NSC-123127|NSC-759155|Rubex|VALRUBICIN IMPURITY, DOXORUBICIN;Small molecule;COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1
CHEMBL40;PHENOBARBITAL;Eskabarb|Luminal|NSC-128143|NSC-128143-|NSC-9848|Noptil|PHENEMAL|PHENOBARBITAL|PHENOBARBITAL CIV|PHENYLETHYLMALONYLUREA|Phenobarbital|Phenobarbitone|Solfoton|Talpheno;Small molecule;CCC1(c2ccccc2)C(=O)NC(=O)NC1=O
CHEMBL237500;LINAGLIPTIN;BI 1356|BI 1356 BS|BI-1356|BI-1356-BS|BI-1356BS|BS 1356 BS|BS-1356-BS|LINAGLIPTIN|TRADJENTA|TRAJENTA|TRAZENTA;Small molecule;CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C
CHEMBL1677;TACRINE HYDROCHLORIDE;ALZYME|CI-970|Cognex|NSC-72108|TACRINE HCL|TACRINE HYDROCHLORIDE;Small molecule;Cl.Nc1c2c(nc3ccccc13)CCCC2
CHEMBL1620;DIPHENHYDRAMINE HYDROCHLORIDE;ANTITUSSIVE|Alledryl|BELDIN|BELIX|BENADRYL PRESERVATIVE FREE|BENYLIN|Benadryl|CALADRYL|COLTEX|DIBENIL|DIMEDROL|DIPHEN|DIPHENHYDRAMINE HCL|DIPHENHYDRAMINE HYDROCHLORIDE|DIPHENHYDRAMINE HYDROCHLORIDE PRESERVATIVE FREE|DREEMON|Diphenhydramine Hydrochloride|Dytuss|FEDRIL|GPPE COUGH EXPECT PAED|GPPE ORAL SOLN|HISTERGAN|HYDRAMINE|MEDINEX|NIGHTCALM|NSC-33299|NYTOL|NYTOL ONE-A-NIGHT|PAXIDORM|SILPHEN|SLEEPIA|Syntedril|TIXYLIX CATARRH|Vicks Formula 44;Small molecule;CN(C)CCOC(c1ccccc1)c1ccccc1.Cl
CHEMBL1691;BETAXOLOL HYDROCHLORIDE;ALO 1401-02|ALO-1401-02|ALO-140102|BETAXOLOL HCL|BETAXOLOL HYDROCHLORIDE|BETOPTIC S|Betaxolol|Betoptic|Kerlone|NSC-760048|SL 75.212-10|SL-75.212-10|SL-75212-10|SL-7521210;Small molecule;CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1.Cl
CHEMBL1200693;MANGANESE CHLORIDE;CMC-001|CMC001|MANGANESE CHLORIDE|MANGANESE CHLORIDE TETRAHYDRATE|NSC-9879;Small molecule;
CHEMBL1372;OXIGLUTATIONE;GLUTATHIONE DISULFIDE|OXIGLUTATIONE|Oxiglutatione;Small molecule;N[C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O
CHEMBL679;EPINEPHRINE;(-)-(R)-EPINEPHRINE|(-)-EPINEPHRINE|ADREN CO|ADRENACLICK|ADRENALINE|ADRENALINUM|ANA-GUARD|ANAPEN|ANAPHYLACTIC SHOCK DRUG KIT|ASMA-VYDRIN|ASTHMAHALER|AUVI-Q|Adrenalin|Ana-Kit|BRONKAID MIST|BROVON|EMERADE|EPI E Z PEN JR|EPINEPHRINE|EPINEPHRINE (COPACKAGED)|EPINEPHRINE HCL|EPINEPHRINE HYDROCHLORIDE|EPINEPHRINUM|EPIPEN E Z PEN|EPIPEN JR|EPIPEN JR.|EPPY|Epinephrine|Epipen|GLAUPOSINE|GPPE INH SOLN|JEXT|L-EPINEPHRINE HYDROCHLORIDE|LEVO-METHYLAMINOETHANOLCATECHOL|MEDIHALER-EPI|NEPHRIDINE|NSC-62786|PRIMATENE|PRIMATENE MIST|RACEPINEFRINE, (R)-|RIDDOBRON|RIDDOFAN|RYBARVIN|SIMPLENE|SOLN MADE TO RYBARVIN FOR|SUS-PHRINE SULFITE FREE|SUS-PHRINE SULPHITE-FREE|SUSPHRINE|SYMJEPI|Sus-Phrine|Sus-phrine sulfite-free|TONOGEN|TWINJECT|TWINJECT 0.15|TWINJECT 0.3;Small molecule;CNC[C@H](O)c1ccc(O)c(O)c1
CHEMBL273575;NOMIFENSINE;LINAMIPHEN|NOMIFENSIN|NOMIFENSINE;Small molecule;CN1Cc2c(N)cccc2C(c2ccccc2)C1
CHEMBL1200629;VECURONIUM BROMIDE;Musculax|NSC-759184|Norcuron|ORG NC 45|ORG-NC 45|PANCURONIUM BROMIDE IMPURITY, VECURONIUM BROMIDE -|VECURONIUM BROMIDE;Small molecule;CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CCCCC1.[Br-]
CHEMBL513;CARMUSTINE;BCNU|BECENUN|BISCHLOROETHYL NITROSOUREA|Bicnu|CAMUSTINE|CARMUBRIS|CARMUSTINE|DTI-015|FDA-0345|Gliadel|NSC-409962|SK-27702|SRI-1720;Small molecule;O=NN(CCCl)C(=O)NCCCl
CHEMBL918;PHENACEMIDE;NSC-39458|PHENACEMIDE|Phenacemide|Phenurone;Small molecule;NC(=O)NC(=O)Cc1ccccc1
CHEMBL900;ORPHENADRINE;Disipal|Invagesic|MEFENAMINE|MIALGIN|Norflex|Norgesic|ORPHENADRIN|ORPHENADRINE|Orphenadrine|Orphengesic;Small molecule;Cc1ccccc1C(OCCN(C)C)c1ccccc1
CHEMBL1006;AMIFOSTINE;AMIFOSTINE|AMIFOSTINE ANHYDROUS|AMIFOSTINE DISULFIDE|AMIFOSTINE TRIHYDRATE|ETHIOFOS|ETHIOFOS ANHYDROUS|Ethiofos|Ethyol|GAMMAPHOS|NSC-296961|NSC-758236|WR-2721|WR-2721 TRIHYDRATE|YM-08310;Small molecule;NCCCNCCSP(=O)(O)O
CHEMBL49080;CLENBUTEROL;CLENBUTEROL|CLENBUTEROL HYDROCHLORIDE|CONTRASPASMIN|NAB 365|NSC-758633|PLANIPART|SPIROPENT|SPIROPENT MITE;Small molecule;CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1
CHEMBL1308;FOMEPIZOLE;4-METHYLPYRAZOLE|4-MP|Antizol|FOMEPIZOLE|NSC-760365;Small molecule;Cc1cn[nH]c1
CHEMBL219916;DOMPERIDONE;DOMILIUM|DOMPERIDONE|EVOXIN|MOTILIUM 10|MOTILIUM INSTANTS|Motilium|NSC-299589|NSC-759575|R 33,812|R-33812|VIVADONE;Small molecule;O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1
CHEMBL417;EPIRUBICIN;4'-EPI-ADRIAMYCIN|EPIADRIAMYCIN|EPIDOXORUBICIN|EPIRUBICIN|Ellence|Epirubicin|FARMORUBICIN|NSC-256942;Small molecule;COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1
CHEMBL802;MINOXIDIL;ALOPEXIL|ALOSTIL|LONOLOX|Loniten|MEN'S ROGAINE|MINODYL|MINOXIDIL|MINOXIDIL (FOR MEN)|MINOXIDIL (FOR WOMEN)|MINOXIDIL EXTRA STRENGTH (FOR MEN)|MINOXIMEN|MINTOP|NORMOXIDIL|NSC-757106|PIERMINOX|PREXIDIL|REGAINE FOR MEN|REGAINE FOR WOMEN|ROGAINE (FOR MEN)|ROGAINE (FOR WOMEN)|ROGAINE EXTRA STRENGTH (FOR MEN)|Rogaine|THEROXIDIL|TRICOXIDIL|U-10,858|U-10858|WOMEN'S ROGAINE;Small molecule;Nc1cc(N2CCCCC2)nc(N)[n+]1[O-]
CHEMBL278172;BENZOCAINE;AEZODENT|ANAESTHESIN|ANTHISAN PLUS|AR-01|AR01|Americaine|BENZOCAINE|BENZOCAINUM|BURNEZE|Baby Anbesol|CHILDREN'S CHLORASEPTIC|DEQUACAINE|ETHYL AMINOBENZOATE|ETHYL P-AMINOBENZOATE|ETHYL PABA|FLAVAMED|LANACANE|MEDILAVE|NESTOSYL|NORCAINE|NSC-41531|NSC-4688|ORAJEL|PARATHESIN|PARATHESINE|SUBCUTIN|TYROSOLVEN|TYROZETS;Small molecule;CCOC(=O)c1ccc(N)cc1
CHEMBL54126;NEOSTIGMINE BROMIDE;KIRKSTIGMINE BROMIDE|NEO PROSERINE|NEOPROSERINE|NEOSTIGMINE BROMIDE|NEOSTIGMINI BROMIDUM|NSC-757233|Neostigmine|Neostigmine bromide|SYNTOSTIGMIN BROMIDE|VAGOSTIGMIN;Small molecule;CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1.[Br-]
CHEMBL409;BICALUTAMIDE;BICALUTAMIDE|Calutide|Casodex|Cosudex|ICI 176,334|ICI-176334|ICI176,334-1|Kalumid|NSC-759816;Small molecule;CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1
CHEMBL625;THIABENDAZOLE;E233|Equizole|LOMBRISTOP|MINZOLUM|MK-360|Mintezol|NEMAPAN|NSC-525040|NSC-90507|OMNIZOLE|Omnizole|PITRIZET|THIABENDAZOLE|THIABENZOLE|TIABENDAZOLE|Tiabendazole;Small molecule;c1ccc2[nH]c(-c3cscn3)nc2c1
CHEMBL85;RISPERIDONE;LY-03004|LY03004|N05AX08|NSC-759895|PERSERIS|PERSERIS KIT|R 64 766|R-64,766|R-64-766|R-64766|RCN-3028|RCN3028|RISPERDAL CONSTA|RISPERDAL QUICKLET|RISPERIDONE|Risperdal|Risperdal Consta Long Acting|Risperdal M|Risperdal M-TAB;Small molecule;Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2
CHEMBL768;ESMOLOL;ASL-8052-001|ESMOLOL|Esmolol;Small molecule;COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1
CHEMBL1475;TRIOXSALEN;4,5',8-TRIMETHYLPSORALEN|NSC-71047|TMP (PSORALEN)|TRIOXSALEN|TRIOXYSALEN|Trisoralen;Small molecule;Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1
CHEMBL56564;TROPISETRON;ICS-205-930|NAVOBAN|NOVABAN|NSC-759842|SDZ-ICS-930|TROPISETRON|TROPISETRON (AS HYDROCHLORIDE)|TROPISETRON HCL|TROPISETRON HYDROCHLORIDE|TROPISETRON MONOHYDROCHLORIDE;Small molecule;CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)c1c[nH]c3ccccc13)C2
CHEMBL1008;BEPRIDIL;BEPRIDIL|Bepadin|Bepridil|Vascor;Small molecule;CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1
CHEMBL424;SALICYLIC ACID;2-HYDROXY-BENZOIC ACID|ACNISAL|Advanced Pain Relief Callus Removers|Advanced Pain Relief Com Removers|BAZUKA|COMPOUND V|CUPLEX VERRUCA|Clear Away Wart Remover|Compound W|DUOFILM|Dr. Scholl's Callus Removers|Dr. Scholl's Corn Removers|Dr. Scholl's Wart Remover Kit|Duofilm Wart Remover|Duoplant|EDINBURGH|ERYTEX|FEMA NO. 3985|Freezone|GPPE PAINT|Ionil|Ionil-Plus|JADIT|K-557|KERALYT|LAMIVUDINE IMPURITY, SALICYLIC ACID-|LAMIVUDINE RELATED COMPOUND SALICYLIC ACID|METANIUM|NECOL|NOXACORN|NSC-180|OCCLUSAL|PHISO-CLEAR|PHYTEX|PHYTOCIL|POSALFILIN|PYRALVEX|SALACTOL|SALATAC|SALICYLIC ACID|SALICYLIC ACID RS|Salicylic Acid|Salicylic Acid Soap|Saligel|Stri-Dex|THWART|TOEPEDO|VERRUGON|WARTEX;Small molecule;O=C(O)c1ccccc1O
CHEMBL43;AMSACRINE;ACRIDINYLANISIDIDE|AMEKRIN|AMSACRINE|AMSIDIL|AMSIDINE|Amsidyl|CI-880|LAMASINE|M-AMSA|NCI-249992|NSC-156303|NSC-249992|SN-11841|SN-21429;Small molecule;COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12
CHEMBL932;DIPYRIDAMOLE;ATTIA|B01AC07|CEREBROVASE 100|CEREBROVASE 25|DIPYRIDAMOLE|IV PERSANTINE|MODAPLATE|NSC-515776|OFCRAM PR|PERSANTIN|PERSANTIN RET|PYRIDANTIN|Persantine|RA-8|VASYROL;Small molecule;OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1
CHEMBL105;MITOMYCIN;AMETYCINE|JELMYTO|MITOCIN-C|MITOMYCIN|MITOMYCIN C|MITOMYCIN-C|MITOSOL|MITOZYTREX|MUAMYCIN|Mutamycin|Mytozytrex|NSC-26980|UGN-101|UGN-102;Small molecule;CO[C@@]12[C@H](COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1C[C@@H]1N[C@@H]12
CHEMBL30;CIMETIDINE;ACID-EZE|ACILOC|ACINIL|ACITAK 200|ACITAK 400|ACITAK 800|BRUMETIDINA|Brumetadina|CIMAL|CIMETIDINE|CIMETIDINUM|DYSPAMET|GALENAMET|GASTROMET|KENTAMET|NSC-335308|PEPTIMAX 200|PEPTIMAX 400|PEPTIMAX 800|SKF-92334|STOMEDINE|TAGADINE|TAGAMET 100|TAGAMET HB|TAGAMET HB 200|Tagamet|ULCEDIN|ULCIMET|ULCOMEDINA|ULTEC|Valmagen|ZITA;Small molecule;CN/C(=N/CCSCc1nc[nH]c1C)NC#N
CHEMBL521;IBUPROFEN;ACHES-N-PAIN|ADVIL LIQUI-GELS|ADVIL MIGRAINE LIQUI-GELS|ANADIN JOINT PAIN|ANADIN LIQUIFAST|ANADIN PERIOD PAIN RELIEF|ANADIN ULTRA|APSIFEN|APSIFEN-F|ARTHROFEN 200|ARTHROFEN 400|ARTHROFEN 600|Advil|BRUFEN RET|BURANA|CALDOLOR|CAP-PROFEN|CHILDREN'S ADVIL|CHILDREN'S ADVIL-FLAVORED|CHILDREN'S ELIXSURE|CHILDREN'S IBUPROFEN|CHILDREN'S MOTRIN|CO-OP|CODAFEN CONTINUS|CUPROFEN FOR CHILD|CUPROFEN PLUS|DEEP RELIEF|EBUFAC|FEMAFEN|FENBID|FENBID FTE|FENPAED|FEVERFEN|FLEXIMEX|IB-100|IBU-SLO|IBU-TAB|IBU-TAB 200|IBUCALM|IBUDERM|IBUFAC|IBUGEL|IBUGEL FTE|IBULAR|IBULEVE|IBUMED|IBUMETIN|IBUMOUSSE|IBUPRIN|IBUPROFEN|IBUPROFENUM|IBUPROHM|IBUSPRAY|IBUTIME|INABRIN|INFANT'S ADVIL|INOVEN|IP-82|ISISFEN|JUNIFEN|JUNIOR STRENGTH ADVIL|JUNIOR STRENGTH IBUPROFEN|JUNIOR STRENGTH MOTRIN|LIDIFEN|LIDIFEN-F|LOBUFEN|M01AE01|MANDAFEN|MANORFEN|MAXA-GESIC|MEDIPREN|MIDOL|MIDOL LIQUID GELS|MIGRAFEN|MOTRIN IB|MOTRIN MIGRAINE PAIN|Motrin|NOVAPRIN|NSC-256857|NUPRIN|NUROFEN 400|NUROFEN BACK PAIN SR|NUROFEN CHILD|NUROFEN FOR CHILD|NUROFEN PLUS|NUROFEN RECOVERY|NUROFEN SINUS|NUROFEN SOLB|ORBIFEN|PACIFENE|PAXOFEN|PEDEA|PEDIATRIC ADVIL|PHENSIC|PHOR PAIN|PHORPAIN|PHORPAIN MAX STRGH|PROFEN|PROFLEX|PROFLEX SR|RD 13621|RELCOFEN|RIMAFEN|RUFEN|SECLODIN|SUSPREN|TAB-PROFEN|U-18,573|U-18573;Small molecule;CC(C)Cc1ccc(C(C)C(=O)O)cc1
